file,subsystem,category,evidence,replacement,priority,activity,sha256,upstream_sha256,upstream_normalized_sha256,alpha3_equal,review_status
third_party/2ship/mm/include/kanread.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,19946da10388c5610a68d26ba4f15ba75e4d420162d2e786b5d2452906aa3c47,19946da10388c5610a68d26ba4f15ba75e4d420162d2e786b5d2452906aa3c47,19946da10388c5610a68d26ba4f15ba75e4d420162d2e786b5d2452906aa3c47,False,verified-upstream
third_party/2ship/mm/include/libc/alloca.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,8b0bfabfea3ad9cf1095aa4e8103419ff65be0e2a27fe809bad3e8bb4569d98c,8b0bfabfea3ad9cf1095aa4e8103419ff65be0e2a27fe809bad3e8bb4569d98c,8b0bfabfea3ad9cf1095aa4e8103419ff65be0e2a27fe809bad3e8bb4569d98c,False,verified-upstream
third_party/2ship/mm/include/libc/assert.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,0eb426a64fa480da4d6156a359e9480cfbbad448be40c620aa21b8c54d35e56d,0eb426a64fa480da4d6156a359e9480cfbbad448be40c620aa21b8c54d35e56d,0eb426a64fa480da4d6156a359e9480cfbbad448be40c620aa21b8c54d35e56d,False,verified-upstream
third_party/2ship/mm/include/libc/math.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,59a8470738ba7bcae6dac42c2c5e1b80002e755ca959d591c71c13a8b0bb657c,59a8470738ba7bcae6dac42c2c5e1b80002e755ca959d591c71c13a8b0bb657c,59a8470738ba7bcae6dac42c2c5e1b80002e755ca959d591c71c13a8b0bb657c,False,verified-upstream
third_party/2ship/mm/include/libc/stdarg.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,f9678cc03ab4e30421f4d21e9f069655ba61c81877fa4aac9e2eb306a3317fc1,f9678cc03ab4e30421f4d21e9f069655ba61c81877fa4aac9e2eb306a3317fc1,f9678cc03ab4e30421f4d21e9f069655ba61c81877fa4aac9e2eb306a3317fc1,False,verified-upstream
third_party/2ship/mm/include/libc/stdbool.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,30cf401d81c3b3cf64235cc0ad7eeb9a5362167a1f88a97504347d2933e258b6,30cf401d81c3b3cf64235cc0ad7eeb9a5362167a1f88a97504347d2933e258b6,30cf401d81c3b3cf64235cc0ad7eeb9a5362167a1f88a97504347d2933e258b6,False,verified-upstream
third_party/2ship/mm/include/libc/stddef.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,d407961e734b427b9db4033e74758a1fa2f160f9a8b5e3b64a2435453b7dcf45,d407961e734b427b9db4033e74758a1fa2f160f9a8b5e3b64a2435453b7dcf45,d407961e734b427b9db4033e74758a1fa2f160f9a8b5e3b64a2435453b7dcf45,False,verified-upstream
third_party/2ship/mm/include/libc/stdint.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,f1458a861024c566907169500042dbf7a1a1a9f951016696d62370d2387b1036,f1458a861024c566907169500042dbf7a1a1a9f951016696d62370d2387b1036,f1458a861024c566907169500042dbf7a1a1a9f951016696d62370d2387b1036,False,verified-upstream
third_party/2ship/mm/include/libc/stdlib.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,063b63c98c9a07419de6ac9f029a5b4c05c59597fdf7512dc818f29b68e0b7d7,063b63c98c9a07419de6ac9f029a5b4c05c59597fdf7512dc818f29b68e0b7d7,063b63c98c9a07419de6ac9f029a5b4c05c59597fdf7512dc818f29b68e0b7d7,False,verified-upstream
third_party/2ship/mm/include/libc/string.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,d82c1d86449d5e39165f2271fc339b539d36ac000070d017441dab7f9a632a05,d82c1d86449d5e39165f2271fc339b539d36ac000070d017441dab7f9a632a05,d82c1d86449d5e39165f2271fc339b539d36ac000070d017441dab7f9a632a05,False,verified-upstream
third_party/2ship/mm/include/listalloc.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,11e84b022e9a805e09c80f89981841fb474a711dfc7504e56d451090870ab576,11e84b022e9a805e09c80f89981841fb474a711dfc7504e56d451090870ab576,11e84b022e9a805e09c80f89981841fb474a711dfc7504e56d451090870ab576,False,verified-upstream
third_party/2ship/mm/include/loadfragment.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,1195d3828dfba41254464544912f298a4f26a65d2e738077c00882fd2879de30,1195d3828dfba41254464544912f298a4f26a65d2e738077c00882fd2879de30,1195d3828dfba41254464544912f298a4f26a65d2e738077c00882fd2879de30,False,verified-upstream
third_party/2ship/mm/include/macro.inc,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,48469df3b905cfc1cc40e6881eeb950d6a9a2202865d3d1770f5094a93dc476e,48469df3b905cfc1cc40e6881eeb950d6a9a2202865d3d1770f5094a93dc476e,48469df3b905cfc1cc40e6881eeb950d6a9a2202865d3d1770f5094a93dc476e,False,verified-upstream
third_party/2ship/mm/include/macros.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,9507d30f78850eaeaf07fdc438560919b802123730816452ee4527a4e88a329c,9507d30f78850eaeaf07fdc438560919b802123730816452ee4527a4e88a329c,9507d30f78850eaeaf07fdc438560919b802123730816452ee4527a4e88a329c,False,verified-upstream
third_party/2ship/mm/include/main.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,f945963f5f1bc4e3ad8a4b4ea915078866b7de1bd9bde36a2bdfe57ce8881796,f945963f5f1bc4e3ad8a4b4ea915078866b7de1bd9bde36a2bdfe57ce8881796,f945963f5f1bc4e3ad8a4b4ea915078866b7de1bd9bde36a2bdfe57ce8881796,False,verified-upstream
third_party/2ship/mm/include/message_data_fmt_nes.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,1a784b2cd925afd0f695e484e82ebd4db8e66ecec7f8603a63a39ae354b428e1,1a784b2cd925afd0f695e484e82ebd4db8e66ecec7f8603a63a39ae354b428e1,1a784b2cd925afd0f695e484e82ebd4db8e66ecec7f8603a63a39ae354b428e1,False,verified-upstream
third_party/2ship/mm/include/message_data_fmt_staff.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,fbe39a6fe709c297ec50ff4997b55ceb3924aa4e7907608547659fda6c862c83,fbe39a6fe709c297ec50ff4997b55ceb3924aa4e7907608547659fda6c862c83,fbe39a6fe709c297ec50ff4997b55ceb3924aa4e7907608547659fda6c862c83,False,verified-upstream
third_party/2ship/mm/include/message_data_static.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,fb18b7667c3097e71abfbf0964700574c9932c997777b7542f6b1cb28eb095a1,fb18b7667c3097e71abfbf0964700574c9932c997777b7542f6b1cb28eb095a1,fb18b7667c3097e71abfbf0964700574c9932c997777b7542f6b1cb28eb095a1,False,verified-upstream
third_party/2ship/mm/include/os_malloc.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,c3893717b4168cc8618102149a29ad5b7217fb8be95c71e74c666a152a91ad08,c3893717b4168cc8618102149a29ad5b7217fb8be95c71e74c666a152a91ad08,c3893717b4168cc8618102149a29ad5b7217fb8be95c71e74c666a152a91ad08,False,verified-upstream
third_party/2ship/mm/include/padmgr.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,a74adcc2600ac74648fb9682d52af84cbbe487c86f069c9e58a9f237a3d8f313,a74adcc2600ac74648fb9682d52af84cbbe487c86f069c9e58a9f237a3d8f313,a74adcc2600ac74648fb9682d52af84cbbe487c86f069c9e58a9f237a3d8f313,False,verified-upstream
third_party/2ship/mm/include/padutils.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,ade9cf77e4d0768db8fff17cebf509d523fe3b2ed6cc4bf1ac7a2ed1ccb259d6,ade9cf77e4d0768db8fff17cebf509d523fe3b2ed6cc4bf1ac7a2ed1ccb259d6,ade9cf77e4d0768db8fff17cebf509d523fe3b2ed6cc4bf1ac7a2ed1ccb259d6,False,verified-upstream
third_party/2ship/mm/include/PR/abi.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,51fcec9f2ef82147e849d6bd7ba0de2d692957470bf304cc3228de4ff8d206f2,51fcec9f2ef82147e849d6bd7ba0de2d692957470bf304cc3228de4ff8d206f2,51fcec9f2ef82147e849d6bd7ba0de2d692957470bf304cc3228de4ff8d206f2,False,verified-upstream
third_party/2ship/mm/include/PR/controller.h,input,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,5f62e4ebab2a73d3b325253deea478d1ade22faa4fe0893484384a6dbbae088a,5f62e4ebab2a73d3b325253deea478d1ade22faa4fe0893484384a6dbbae088a,5f62e4ebab2a73d3b325253deea478d1ade22faa4fe0893484384a6dbbae088a,False,verified-upstream
third_party/2ship/mm/include/PR/controller_voice.h,input,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,1fd71059a38dea671bdd1a8d5f094c8a852a5bcae57171ce2ef45261561adec4,1fd71059a38dea671bdd1a8d5f094c8a852a5bcae57171ce2ef45261561adec4,1fd71059a38dea671bdd1a8d5f094c8a852a5bcae57171ce2ef45261561adec4,False,verified-upstream
third_party/2ship/mm/include/PR/gbi.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,602012e6660f09990bdfddcb707d825327ddce675a7952c7c3d55d723f478877,602012e6660f09990bdfddcb707d825327ddce675a7952c7c3d55d723f478877,602012e6660f09990bdfddcb707d825327ddce675a7952c7c3d55d723f478877,False,verified-upstream
third_party/2ship/mm/include/PR/gs2dex.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,e2f6118f622d8b0b689082adf83ea5bad584c1716ab6a39aa9f9d82ccaff3e97,e2f6118f622d8b0b689082adf83ea5bad584c1716ab6a39aa9f9d82ccaff3e97,e2f6118f622d8b0b689082adf83ea5bad584c1716ab6a39aa9f9d82ccaff3e97,False,verified-upstream
third_party/2ship/mm/include/PR/gu.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,6c30a88d85724ae0472ab96bd7e5202841a5725c36352a2296514be83303d390,6c30a88d85724ae0472ab96bd7e5202841a5725c36352a2296514be83303d390,6c30a88d85724ae0472ab96bd7e5202841a5725c36352a2296514be83303d390,False,verified-upstream
third_party/2ship/mm/include/PR/guint.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,f4503a2f70ff7504c6aea13ccd04245d1041fdaaa5b969b6548c11a44b6e0d6a,f4503a2f70ff7504c6aea13ccd04245d1041fdaaa5b969b6548c11a44b6e0d6a,f4503a2f70ff7504c6aea13ccd04245d1041fdaaa5b969b6548c11a44b6e0d6a,False,verified-upstream
third_party/2ship/mm/include/PR/mbi.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,6e00a866e9cc69e4526af4e8a572a0b5d2aba889ddb1a47fc78e2e60d3134243,6e00a866e9cc69e4526af4e8a572a0b5d2aba889ddb1a47fc78e2e60d3134243,6e00a866e9cc69e4526af4e8a572a0b5d2aba889ddb1a47fc78e2e60d3134243,False,verified-upstream
third_party/2ship/mm/include/PR/os.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,7ed7e788307a1cf159e52adbd1fd0eee15df02adf8b8d0aefd9fde141283d0b9,7ed7e788307a1cf159e52adbd1fd0eee15df02adf8b8d0aefd9fde141283d0b9,7ed7e788307a1cf159e52adbd1fd0eee15df02adf8b8d0aefd9fde141283d0b9,False,verified-upstream
third_party/2ship/mm/include/PR/os_ai.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,a7e7c7ed5cd444ea61b38731ec88434b9c20772a3b1d5b39b8139e863e52e178,a7e7c7ed5cd444ea61b38731ec88434b9c20772a3b1d5b39b8139e863e52e178,a7e7c7ed5cd444ea61b38731ec88434b9c20772a3b1d5b39b8139e863e52e178,False,verified-upstream
third_party/2ship/mm/include/PR/os_cache.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,98f24239fa3acf4175e1957dae58fbdddb5f88213a950e58b4d2d68325a6c7d4,98f24239fa3acf4175e1957dae58fbdddb5f88213a950e58b4d2d68325a6c7d4,98f24239fa3acf4175e1957dae58fbdddb5f88213a950e58b4d2d68325a6c7d4,False,verified-upstream
third_party/2ship/mm/include/PR/os_cont.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,d5c1a62c8a29d0dcb6038148d1c5bc122bc4e991e5456cfb19b35660db18f0dd,d5c1a62c8a29d0dcb6038148d1c5bc122bc4e991e5456cfb19b35660db18f0dd,d5c1a62c8a29d0dcb6038148d1c5bc122bc4e991e5456cfb19b35660db18f0dd,False,verified-upstream
third_party/2ship/mm/include/PR/os_convert.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,a991f622661de764723a32c2fa0352c9ad07ef075847a87354899ec6ceb036f8,a991f622661de764723a32c2fa0352c9ad07ef075847a87354899ec6ceb036f8,a991f622661de764723a32c2fa0352c9ad07ef075847a87354899ec6ceb036f8,False,verified-upstream
third_party/2ship/mm/include/PR/os_exception.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,2fab92df5f03e80d17f63bd5d364881d7fcab1164ae1863fbd8be6767cfefded,2fab92df5f03e80d17f63bd5d364881d7fcab1164ae1863fbd8be6767cfefded,2fab92df5f03e80d17f63bd5d364881d7fcab1164ae1863fbd8be6767cfefded,False,verified-upstream
third_party/2ship/mm/include/PR/os_flash.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,d69aee1e247120d66d171267af4df85c959d6bbb0a7cdcae3cf1e5c648fe5a58,d69aee1e247120d66d171267af4df85c959d6bbb0a7cdcae3cf1e5c648fe5a58,d69aee1e247120d66d171267af4df85c959d6bbb0a7cdcae3cf1e5c648fe5a58,False,verified-upstream
third_party/2ship/mm/include/PR/os_host.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,9984c0c1fe304765515ca71dbd59248115e60bd91de1120e617cac49b51aa33b,9984c0c1fe304765515ca71dbd59248115e60bd91de1120e617cac49b51aa33b,9984c0c1fe304765515ca71dbd59248115e60bd91de1120e617cac49b51aa33b,False,verified-upstream
third_party/2ship/mm/include/PR/os_internal.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,abcf9f4981bf0f9e8f42052f3cfa59c2877fac078e69a74d764eee368ed7700f,abcf9f4981bf0f9e8f42052f3cfa59c2877fac078e69a74d764eee368ed7700f,abcf9f4981bf0f9e8f42052f3cfa59c2877fac078e69a74d764eee368ed7700f,False,verified-upstream
third_party/2ship/mm/include/PR/os_internal_error.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,0bd49a16b0fb6d2a1fab970f46d8783d65292624a75b99d5b950b10694bf1428,0bd49a16b0fb6d2a1fab970f46d8783d65292624a75b99d5b950b10694bf1428,0bd49a16b0fb6d2a1fab970f46d8783d65292624a75b99d5b950b10694bf1428,False,verified-upstream
third_party/2ship/mm/include/PR/os_internal_flash.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,f55436ec5067506d3aea281023415cd12a2c5e4dd53cd8473c52bd5982e827c2,f55436ec5067506d3aea281023415cd12a2c5e4dd53cd8473c52bd5982e827c2,f55436ec5067506d3aea281023415cd12a2c5e4dd53cd8473c52bd5982e827c2,False,verified-upstream
third_party/2ship/mm/include/PR/os_internal_reg.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,cc49a7bdf9c458476eafab215afd5466e55af8361ee3ecaea0f2233aa142ad0f,cc49a7bdf9c458476eafab215afd5466e55af8361ee3ecaea0f2233aa142ad0f,cc49a7bdf9c458476eafab215afd5466e55af8361ee3ecaea0f2233aa142ad0f,False,verified-upstream
third_party/2ship/mm/include/PR/os_internal_rsp.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,fad197774c0a7a626a165e6353c9befff027dc06e516023b1bea6814b947da6b,fad197774c0a7a626a165e6353c9befff027dc06e516023b1bea6814b947da6b,fad197774c0a7a626a165e6353c9befff027dc06e516023b1bea6814b947da6b,False,verified-upstream
third_party/2ship/mm/include/PR/os_internal_si.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,3dc9cb7c651e6551001994e40ecbf2759560f994b12cfabbff83d9d89106d0da,3dc9cb7c651e6551001994e40ecbf2759560f994b12cfabbff83d9d89106d0da,3dc9cb7c651e6551001994e40ecbf2759560f994b12cfabbff83d9d89106d0da,False,verified-upstream
third_party/2ship/mm/include/PR/os_libc.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,1803e4baa5448d3fc3d77d942de6f6400f80a4be409949b017ad1af718f65e52,1803e4baa5448d3fc3d77d942de6f6400f80a4be409949b017ad1af718f65e52,1803e4baa5448d3fc3d77d942de6f6400f80a4be409949b017ad1af718f65e52,False,verified-upstream
third_party/2ship/mm/include/PR/os_message.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,4884ed88ec50f7011be740a6d424b29c324d7d58592048b1a1039ba3ca401bbe,4884ed88ec50f7011be740a6d424b29c324d7d58592048b1a1039ba3ca401bbe,4884ed88ec50f7011be740a6d424b29c324d7d58592048b1a1039ba3ca401bbe,False,verified-upstream
third_party/2ship/mm/include/PR/os_motor.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,5d6f488be21d7acfaedd4cf8dbe8f368f229c792b757f0b585d23fb6d9fddd94,5d6f488be21d7acfaedd4cf8dbe8f368f229c792b757f0b585d23fb6d9fddd94,5d6f488be21d7acfaedd4cf8dbe8f368f229c792b757f0b585d23fb6d9fddd94,False,verified-upstream
third_party/2ship/mm/include/PR/os_pfs.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,04a09af98a0cd65ef40c8b96ea08d29927807f63aebd798cc940519216ee89e1,04a09af98a0cd65ef40c8b96ea08d29927807f63aebd798cc940519216ee89e1,04a09af98a0cd65ef40c8b96ea08d29927807f63aebd798cc940519216ee89e1,False,verified-upstream
third_party/2ship/mm/include/PR/os_pi.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,6ee1c05666461e6de9623e5233cfb4162193507bc530cc192ba2cc33f82f5aec,6ee1c05666461e6de9623e5233cfb4162193507bc530cc192ba2cc33f82f5aec,6ee1c05666461e6de9623e5233cfb4162193507bc530cc192ba2cc33f82f5aec,False,verified-upstream
third_party/2ship/mm/include/PR/os_reg.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,b5385facabebfb4df154886359a9c3f209b65a1d655dc1e7a7352a76908fb690,b5385facabebfb4df154886359a9c3f209b65a1d655dc1e7a7352a76908fb690,b5385facabebfb4df154886359a9c3f209b65a1d655dc1e7a7352a76908fb690,False,verified-upstream
third_party/2ship/mm/include/PR/os_sched.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,6db1fa4c28aa753bd2a950282eab62187b1933511a8cc99f741a4e9a6f3ef321,6db1fa4c28aa753bd2a950282eab62187b1933511a8cc99f741a4e9a6f3ef321,6db1fa4c28aa753bd2a950282eab62187b1933511a8cc99f741a4e9a6f3ef321,False,verified-upstream
third_party/2ship/mm/include/PR/os_system.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,0918a6ab9b65b4f1f0f01462ddf802f74c44e48bd21b886c753fd57455372b32,0918a6ab9b65b4f1f0f01462ddf802f74c44e48bd21b886c753fd57455372b32,0918a6ab9b65b4f1f0f01462ddf802f74c44e48bd21b886c753fd57455372b32,False,verified-upstream
third_party/2ship/mm/include/PR/os_thread.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,5afb4453f9666c50e67711c8930e08bec0d1b0fecc97698bcd11ffc7b274dae2,5afb4453f9666c50e67711c8930e08bec0d1b0fecc97698bcd11ffc7b274dae2,5afb4453f9666c50e67711c8930e08bec0d1b0fecc97698bcd11ffc7b274dae2,False,verified-upstream
third_party/2ship/mm/include/PR/os_time.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,4f72c1d87cc6d54749b87eb419f9af0ff3c43fbe30e200ae3364de277599ba00,4f72c1d87cc6d54749b87eb419f9af0ff3c43fbe30e200ae3364de277599ba00,4f72c1d87cc6d54749b87eb419f9af0ff3c43fbe30e200ae3364de277599ba00,False,verified-upstream
third_party/2ship/mm/include/PR/os_tlb.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,f6c6eaef792c8c4df580fda182be1151bc5ece982e93e66830cd348133a5ee6b,f6c6eaef792c8c4df580fda182be1151bc5ece982e93e66830cd348133a5ee6b,f6c6eaef792c8c4df580fda182be1151bc5ece982e93e66830cd348133a5ee6b,False,verified-upstream
third_party/2ship/mm/include/PR/os_vi.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,1e6b58bc784db86d1169a7bb4f3ac9f31e54e3e739262cff9daa22b2c6f66d34,1e6b58bc784db86d1169a7bb4f3ac9f31e54e3e739262cff9daa22b2c6f66d34,1e6b58bc784db86d1169a7bb4f3ac9f31e54e3e739262cff9daa22b2c6f66d34,False,verified-upstream
third_party/2ship/mm/include/PR/os_voice.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,ac29166bfc03f401855cfd83fbdd3066fc91dc6cbc33e3b616d95d8408c56ef6,ac29166bfc03f401855cfd83fbdd3066fc91dc6cbc33e3b616d95d8408c56ef6,ac29166bfc03f401855cfd83fbdd3066fc91dc6cbc33e3b616d95d8408c56ef6,False,verified-upstream
third_party/2ship/mm/include/PR/osint.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,6dd2f7d913393a3b5f5b0a6934bbf2712173d562f1f006aa9a5d65b1ba1af525,6dd2f7d913393a3b5f5b0a6934bbf2712173d562f1f006aa9a5d65b1ba1af525,6dd2f7d913393a3b5f5b0a6934bbf2712173d562f1f006aa9a5d65b1ba1af525,False,verified-upstream
third_party/2ship/mm/include/PR/piint.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,c2d17c6b403c9180362b54d5b1b0af71aa33845397711c99b3223ce66b54a41f,c2d17c6b403c9180362b54d5b1b0af71aa33845397711c99b3223ce66b54a41f,c2d17c6b403c9180362b54d5b1b0af71aa33845397711c99b3223ce66b54a41f,False,verified-upstream
third_party/2ship/mm/include/PR/R4300.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,135be9b30ed21b5b7374a515e7c26e52b2eaf1c977ca95ba00cfd5cfe9e95129,135be9b30ed21b5b7374a515e7c26e52b2eaf1c977ca95ba00cfd5cfe9e95129,135be9b30ed21b5b7374a515e7c26e52b2eaf1c977ca95ba00cfd5cfe9e95129,False,verified-upstream
third_party/2ship/mm/include/PR/rcp.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,7935a1a4e8c2289cae6b22523cac016593b8800869cb17bd8a1f5275beddcb54,7935a1a4e8c2289cae6b22523cac016593b8800869cb17bd8a1f5275beddcb54,7935a1a4e8c2289cae6b22523cac016593b8800869cb17bd8a1f5275beddcb54,False,verified-upstream
third_party/2ship/mm/include/PR/rdp.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,68d162c78f75a11abbf8494f82e301a1e079b3f6f5eea38b20e3227fa3612f3d,68d162c78f75a11abbf8494f82e301a1e079b3f6f5eea38b20e3227fa3612f3d,68d162c78f75a11abbf8494f82e301a1e079b3f6f5eea38b20e3227fa3612f3d,False,verified-upstream
third_party/2ship/mm/include/PR/siint.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,d33c34411eb7a89cfa00c8d2b609ae1c7f9fcbd55e11828d62c759879809b009,d33c34411eb7a89cfa00c8d2b609ae1c7f9fcbd55e11828d62c759879809b009,d33c34411eb7a89cfa00c8d2b609ae1c7f9fcbd55e11828d62c759879809b009,False,verified-upstream
third_party/2ship/mm/include/PR/sptask.h,game/resources,C,Matches actual pinned official upstream bytes after CRLF normalization; upstream authors retained.,no,preserve,source inventory; build membership not inferred,1909ff0c29ba76cd9b30be9014a90297007e55fc888136126086e5c7391be8bd,1909ff0c29ba76cd9b30be9014a90297007e55fc888136126086e5c7391be8bd,1909ff0c29ba76cd9b30be9014a90297007e55fc888136126086e5c7391be8bd,False,verified-upstream
